"### รายการธุรกรรมทั้งหมด"
"ลำดับ","เวลา","ประเภท","จาก","ไป","จำนวน(บาท)","หมายเหตุ","Σกระเป๋า+กอง หลังรายการ","เบิกสุทธิ หลังรายการ","ส่วนต่าง (ตรวจสมการ)"
"17/8/2569 12:00:18","🎲 ตูน ขึ้นเดิมพันเป็น ฿40 · กองรวม ฿820"
"17/8/2569 12:00:32","🎲 ป๋องแป๋ง ตาม ฿40 · กองรวม ฿860"
"17/8/2569 12:01:36","🎲 แนน ขึ้นเดิมพันเป็น ฿140 · กองรวม ฿1,000"
"17/8/2569 12:02:01","🃏 บอย หมอบการ์ด"
"17/8/2569 12:02:20","🎲 ตูน ตาม ฿140 (จ่ายเพิ่ม ฿100) · กองรวม ฿1,100"
"17/8/2569 12:03:34","🃏 ป๋องแป๋ง หมอบการ์ด"
"17/8/2569 12:03:34","🔄 จบรอบลงเงินที่ 2 (฿320) — เปิดรอบลงเงินที่ 3 · กองสะสม ฿1,100 · เริ่มที่ แนน"
"17/8/2569 12:03:59","⏭ แนน ผ่าน (ลง 0)"
"17/8/2569 12:05:15","⏭ ตูน ผ่าน (ลง 0)"
"17/8/2569 12:05:15","🔄 จบรอบลงเงินที่ 3 (฿0) — เปิดรอบลงเงินที่ 4 · กองสะสม ฿1,100 · เริ่มที่ แนน"
"17/8/2569 12:05:31","⏭ แนน ผ่าน (ลง 0)"
"17/8/2569 12:06:14","🎲 ตูน ขึ้นเดิมพันเป็น ฿80 · กองรวม ฿1,180"
"17/8/2569 12:07:06","🎲 แนน ตาม ฿80 · กองรวม ฿1,260"
"17/8/2569 12:07:06","🔒 ครบ 4 รอบลงเงินแล้ว — จบมือ — ปิดรับลงเงินอัตโนมัติ (กองรวม ฿1,260)"
"17/8/2569 12:07:55","🏆 จบรอบที่ 47 — แนน ฿1,260"
"17/8/2569 12:08:34","🟢 เปิดรอบที่ 48 — ลงกองกลางคนละ ฿60 · เริ่มที่ แนน"
"17/8/2569 12:09:27","🪙 อาร์ต ลงกองกลาง ฿60 · กองรวม ฿60"
"17/8/2569 12:09:54","🪙 แนน ลงกองกลาง ฿60 · กองรวม ฿120"
"17/8/2569 12:10:06","🪙 บอย ลงกองกลาง ฿60 · กองรวม ฿180"
"17/8/2569 12:10:23","🪙 ตูน ลงกองกลาง ฿60 · กองรวม ฿240"
"17/8/2569 12:11:38","🪙 ป๋องแป๋ง ลงกองกลาง ฿60 · กองรวม ฿300"
"17/8/2569 12:11:38","🎯 ลงกองกลางครบแล้ว (฿300) — เริ่มเดิมพันที่ แนน"
"17/8/2569 12:12:46","⏭ แนน ผ่าน (ลง 0)"
"17/8/2569 12:13:00","⏭ บอย ผ่าน (ลง 0)"
"17/8/2569 12:13:47","🎲 ตูน ขึ้นเดิมพันเป็น ฿40 · กองรวม ฿340"
"17/8/2569 12:14:22","🎲 ป๋องแป๋ง ขึ้นเดิมพันเป็น ฿140 · กองรวม ฿480"
"17/8/2569 12:15:02","🃏 อาร์ต หมอบการ์ด"
"17/8/2569 12:15:14","🎲 แนน ตาม ฿140 · กองรวม ฿620"
"17/8/2569 12:15:59","🎲 บอย ตาม ฿140 · กองรวม ฿760"
"17/8/2569 12:16:08","🎲 ตูน ตาม ฿140 (จ่ายเพิ่ม ฿100) · กองรวม ฿860"
"17/8/2569 12:16:08","🔄 จบรอบลงเงินที่ 1 (฿560) — เปิดรอบลงเงินที่ 2 · กองสะสม ฿860 · เริ่มที่ แนน"
"17/8/2569 12:16:35","⏭ แนน ผ่าน (ลง 0)"
"17/8/2569 12:17:06","⏭ บอย ผ่าน (ลง 0)"
"17/8/2569 12:17:17","⏭ ตูน ผ่าน (ลง 0)"
"17/8/2569 12:18:34","⏭ ป๋องแป๋ง ผ่าน (ลง 0)"
"17/8/2569 12:18:34","🔄 จบรอบลงเงินที่ 2 (฿0) — เปิดรอบลงเงินที่ 3 · กองสะสม ฿860 · เริ่มที่ แนน"
"17/8/2569 12:19:42","🎲 แนน ขึ้นเดิมพันเป็น ฿40 · กองรวม ฿900"
"17/8/2569 12:20:29","🎲 บอย ตาม ฿40 · กองรวม ฿940"
"17/8/2569 12:20:49","🎲 ตูน ตาม ฿40 · กองรวม ฿980"
"17/8/2569 12:21:22","🎲 ป๋องแป๋ง ตาม ฿40 · กองรวม ฿1,020"
"17/8/2569 12:21:22","🔄 จบรอบลงเงินที่ 3 (฿160) — เปิดรอบลงเงินที่ 4 · กองสะสม ฿1,020 · เริ่มที่ แนน"
"17/8/2569 12:21:59","⏭ แนน ผ่าน (ลง 0)"
"17/8/2569 12:22:22","🎲 บอย ขึ้นเดิมพันเป็น ฿60 · กองรวม ฿1,080"
"17/8/2569 12:23:22","🃏 ตูน หมอบการ์ด"
"17/8/2569 12:23:51","🃏 ป๋องแป๋ง หมอบการ์ด"
"17/8/2569 12:25:00","🎲 แนน ตาม ฿60 · กองรวม ฿1,140"
"17/8/2569 12:25:00","🔒 ครบ 4 รอบลงเงินแล้ว — จบมือ — ปิดรับลงเงินอัตโนมัติ (กองรวม ฿1,140)"
"17/8/2569 12:25:17","🏆 จบรอบที่ 48 — แนน ฿570 · บอย ฿570"
"17/8/2569 12:25:36","📥 แนน คืนเงินเข้า BANK ฿500"
"17/8/2569 12:26:02","🟢 เปิดรอบที่ 49 — ลงกองกลางคนละ ฿60 · เริ่มที่ แนน"
"17/8/2569 12:26:15","🪙 อาร์ต ลงกองกลาง ฿60 · กองรวม ฿60"
"17/8/2569 12:26:58","🪙 แนน ลงกองกลาง ฿60 · กองรวม ฿120"
"17/8/2569 12:27:31","🪙 บอย ลงกองกลาง ฿60 · กองรวม ฿180"
"17/8/2569 12:28:09","🪙 ตูน ลงกองกลาง ฿60 · กองรวม ฿240"
"17/8/2569 12:29:09","🪙 ป๋องแป๋ง ลงกองกลาง ฿60 · กองรวม ฿300"
"17/8/2569 12:29:09","🎯 ลงกองกลางครบแล้ว (฿300) — เริ่มเดิมพันที่ แนน"
"17/8/2569 12:29:57","⏭ แนน ผ่าน (ลง 0)"
"17/8/2569 12:30:22","⏭ บอย ผ่าน (ลง 0)"
"17/8/2569 12:31:19","🎲 ตูน ขึ้นเดิมพันเป็น ฿40 · กองรวม ฿340"
"17/8/2569 12:32:34","🃏 ป๋องแป๋ง หมอบการ์ด"
"17/8/2569 12:33:01","🎲 อาร์ต ตาม ฿40 · กองรวม ฿380"
"17/8/2569 12:33:48","🃏 แนน หมอบการ์ด"
"17/8/2569 12:35:05","🎲 บอย ขึ้นเดิมพันเป็น ฿80 · กองรวม ฿460"
"17/8/2569 12:36:22","🃏 ตูน หมอบการ์ด"
"17/8/2569 12:37:20","🎲 อาร์ต ตาม ฿80 (จ่ายเพิ่ม ฿40) · กองรวม ฿500"
"17/8/2569 12:37:20","🔄 จบรอบลงเงินที่ 1 (฿200) — เปิดรอบลงเงินที่ 2 · กองสะสม ฿500 · เริ่มที่ อาร์ต"
"17/8/2569 12:38:05","⏭ อาร์ต ผ่าน (ลง 0)"
"17/8/2569 12:38:25","🎲 บอย ขึ้นเดิมพันเป็น ฿60 · กองรวม ฿560"
"17/8/2569 12:38:41","🎲 อาร์ต ตาม ฿60 · กองรวม ฿620"
"17/8/2569 12:38:41","🔄 จบรอบลงเงินที่ 2 (฿120) — เปิดรอบลงเงินที่ 3 · กองสะสม ฿620 · เริ่มที่ อาร์ต"
"17/8/2569 12:38:57","⏭ อาร์ต ผ่าน (ลง 0)"
"17/8/2569 12:39:49","🎲 บอย ขึ้นเดิมพันเป็น ฿20 · กองรวม ฿640"
"17/8/2569 12:40:43","🎲 อาร์ต ขึ้นเดิมพันเป็น ฿40 · กองรวม ฿680"
"17/8/2569 12:40:55","🎲 บอย ตาม ฿40 (จ่ายเพิ่ม ฿20) · กองรวม ฿700"
"17/8/2569 12:40:55","🔄 จบรอบลงเงินที่ 3 (฿80) — เปิดรอบลงเงินที่ 4 · กองสะสม ฿700 · เริ่มที่ อาร์ต"
"17/8/2569 12:41:17","🎲 อาร์ต ขึ้นเดิมพันเป็น ฿100 · กองรวม ฿800"
"17/8/2569 12:41:55","🎲 บอย ขึ้นเดิมพันเป็น ฿200 · กองรวม ฿1,000"
"17/8/2569 12:42:57","🎲 อาร์ต ตาม ฿200 (จ่ายเพิ่ม ฿100) · กองรวม ฿1,100"
"17/8/2569 12:42:57","🔒 ครบ 4 รอบลงเงินแล้ว — จบมือ — ปิดรับลงเงินอัตโนมัติ (กองรวม ฿1,100)"
"17/8/2569 12:43:08","🏆 จบรอบที่ 49 — อาร์ต ฿1,100"
"17/8/2569 12:43:41","🟢 เปิดรอบที่ 50 — ลงกองกลางคนละ ฿60 · เริ่มที่ อาร์ต"
"17/8/2569 12:44:48","🪙 อาร์ต ลงกองกลาง ฿60 · กองรวม ฿60"
"17/8/2569 12:45:21","🪙 แนน ลงกองกลาง ฿60 · กองรวม ฿120"
"17/8/2569 12:46:36","🪙 บอย ลงกองกลาง ฿60 · กองรวม ฿180"
"17/8/2569 12:46:48","🪙 ตูน ลงกองกลาง ฿60 · กองรวม ฿240"
"17/8/2569 12:47:51","🪙 ป๋องแป๋ง ลงกองกลาง ฿60 · กองรวม ฿300"
"17/8/2569 12:47:51","🎯 ลงกองกลางครบแล้ว (฿300) — เริ่มเดิมพันที่ อาร์ต"
"17/8/2569 12:48:42","🎲 อาร์ต ขึ้นเดิมพันเป็น ฿40 · กองรวม ฿340"
"17/8/2569 12:49:22","🎲 แนน ขึ้นเดิมพันเป็น ฿120 · กองรวม ฿460"
"17/8/2569 12:50:04","🎲 บอย ตาม ฿120 · กองรวม ฿580"
"17/8/2569 12:51:14","🎲 ตูน ตาม ฿120 · กองรวม ฿700"
"17/8/2569 12:51:46","🎲 ป๋องแป๋ง ตาม ฿120 · กองรวม ฿820"
"17/8/2569 12:52:00","🎲 อาร์ต ตาม ฿120 (จ่ายเพิ่ม ฿80) · กองรวม ฿900"
"17/8/2569 12:52:00","🔄 จบรอบลงเงินที่ 1 (฿600) — เปิดรอบลงเงินที่ 2 · กองสะสม ฿900 · เริ่มที่ อาร์ต"
"17/8/2569 12:53:17","🎲 อาร์ต ขึ้นเดิมพันเป็น ฿100 · กองรวม ฿1,000"
"17/8/2569 12:54:04","🎲 แนน ตาม ฿100 · กองรวม ฿1,100"
"17/8/2569 12:55:06","🎲 บอย ตาม ฿100 · กองรวม ฿1,200"
"17/8/2569 12:55:36","🎲 ตูน ตาม ฿100 · กองรวม ฿1,300"
"17/8/2569 12:56:18","🎲 ป๋องแป๋ง ตาม ฿100 · กองรวม ฿1,400"
"17/8/2569 12:56:18","🔄 จบรอบลงเงินที่ 2 (฿500) — เปิดรอบลงเงินที่ 3 · กองสะสม ฿1,400 · เริ่มที่ อาร์ต"
"17/8/2569 12:57:31","🎲 อาร์ต ขึ้นเดิมพันเป็น ฿40 · กองรวม ฿1,440"
"17/8/2569 12:58:12","🎲 แนน ตาม ฿40 · กองรวม ฿1,480"
"17/8/2569 12:59:02","🎲 บอย ตาม ฿40 · กองรวม ฿1,520"
"17/8/2569 12:59:50","🎲 ตูน ตาม ฿40 · กองรวม ฿1,560"
"17/8/2569 13:01:02","🎲 ป๋องแป๋ง ตาม ฿40 · กองรวม ฿1,600"
"17/8/2569 13:01:02","🔄 จบรอบลงเงินที่ 3 (฿200) — เปิดรอบลงเงินที่ 4 · กองสะสม ฿1,600 · เริ่มที่ อาร์ต"
"17/8/2569 13:01:58","🎲 อาร์ต ขึ้นเดิมพันเป็น ฿20 · กองรวม ฿1,620"
"17/8/2569 13:02:46","🎲 แนน ตาม ฿20 · กองรวม ฿1,640"
"17/8/2569 13:03:07","🎲 บอย ขึ้นเดิมพันเป็น ฿60 · กองรวม ฿1,700"
"17/8/2569 13:03:57","🎲 ตูน ตาม ฿60 · กองรวม ฿1,760"
"17/8/2569 13:04:45","🎲 ป๋องแป๋ง ตาม ฿60 · กองรวม ฿1,820"
"17/8/2569 13:05:00","🎲 อาร์ต ตาม ฿60 (จ่ายเพิ่ม ฿40) · กองรวม ฿1,860"
"17/8/2569 13:05:35","🎲 แนน ตาม ฿60 (จ่ายเพิ่ม ฿40) · กองรวม ฿1,900"
"17/8/2569 13:05:35","🔒 ครบ 4 รอบลงเงินแล้ว — จบมือ — ปิดรับลงเงินอัตโนมัติ (กองรวม ฿1,900)"
"17/8/2569 13:06:04","🏆 จบรอบที่ 50 — ป๋องแป๋ง ฿950 · ตูน ฿950"

"### รายการที่ระบบปฏิเสธ (กดแล้วไม่ผ่านกติกา)"
"ชนิดเหตุการณ์","โดย","เหตุผลที่ปฏิเสธ"
"(ไม่มี)"

"### ประวัติเข้า-ออกวง"
"เวลา","ผู้เล่น","เหตุการณ์","รายละเอียด"
"16/8/2569 19:13:56","บอย","เข้ามาในห้อง","เป็นผู้ชม"
"16/8/2569 19:15:12","บอย","เข้าร่วมวง","ที่นั่ง 2 · รับเงินเริ่มต้น ฿1,000"
"16/8/2569 19:15:44","แนน","เข้ามาในห้อง","เป็นผู้ชม"
"16/8/2569 19:17:15","แนน","เข้าร่วมวง","ที่นั่ง 3 · รับเงินเริ่มต้น ฿1,000"
"16/8/2569 19:18:11","ป๋อง","เข้ามาในห้อง","เป็นผู้ชม"
"16/8/2569 19:19:14","ป๋อง","เข้าร่วมวง","ที่นั่ง 4 · รับเงินเริ่มต้น ฿1,000"
"16/8/2569 19:20:04","มิ้นท์","เข้ามาในห้อง","เป็นผู้ชม"
"16/8/2569 19:22:41","มิ้นท์","เข้าร่วมวง","ที่นั่ง 5 · รับเงินเริ่มต้น ฿1,000"
"17/8/2569 01:19:45","บอย","ได้เป็น Admin","รับต่อจาก อาร์ต"
"17/8/2569 01:19:45","อาร์ต","พ้นจาก Admin","โอนให้ บอย"
"17/8/2569 05:23:36","มิ้นท์","ออกจากวง","Admin เอาออก · ปิดยอดครบแล้ว"
"17/8/2569 05:24:16","ตูน","เข้ามาในห้อง","เป็นผู้ชม"
"17/8/2569 05:25:53","ตูน","เข้าร่วมวง","ที่นั่ง 4 · รับเงินเริ่มต้น ฿1,500"
"17/8/2569 11:48:46","อาร์ต","ได้เป็น Admin","รับต่อจาก บอย"
"17/8/2569 11:48:46","บอย","พ้นจาก Admin","โอนให้ อาร์ต"

"### หนี้ระหว่างผู้เล่น (รายคู่)"
"ลูกหนี้","เจ้าหนี้","ยืมไปทั้งหมด(บาท)","คืนแล้ว(บาท)","ยังค้าง(บาท)","สถานะ"
